"ms_zoning","lot_frontage","lot_area","street","lot_shape","land_contour","lot_config","land_slope","condition_1","bldg_type","house_style","overall_qual","overall_cond","roof_style","exterior_1st","mas_vnr_type","exter_qual","foundation","bsmt_qual","bsmt_cond","bsmt_exposure","bsmt_fin_type_1","bsmt_fin_sf_1","bsmt_fin_type_2","bsmt_fin_sf_2","bsmt_unf_sf","heating_qc","central_air","x1st_flr_sf","x2nd_flr_sf","low_qual_fin_sf","bsmt_full_bath","full_bath","half_bath","bedroom_abv_gr","kitchen_abv_gr","kitchen_qual","tot_rms_abv_grd","functional","fireplaces","fireplace_qu","garage_type","garage_finish","garage_cars","garage_area","paved_drive","wood_deck_sf","open_porch_sf","enclosed_porch","screen_porch","sale_price","longitude","latitude","neighborhood_tier","log_sale_price","effective_year"
"RL",97,10029,1,"IR1","Lvl","Corner",1,"Norm","1Fam","2Story",6,5,"Gable","Plywood","BrkFace",4,"PConc",4,3,1,6,831,1,0,320,3,1,1164,896,0,0,2,1,4,1,3,8,7,1,3,"Attchd",1,2,521,2,0,228,0,192,211000,-93.674582,42.024087,"Premium",12.2596134124582,1989
"RL",74,17541,1,"IR1","Lvl","Corner",1,"Norm","1Fam","1Story",5,7,"Hip","Wd Sdng","None",3,"CBlock",3,4,2,4,300,1,0,109,5,1,1325,0,0,0,2,0,3,1,4,6,7,1,3,"Detchd",1,2,576,2,0,42,0,0,216000,-93.669606,42.026185,"Mid-Range",12.2830336866663,2005
"RL",62,22692,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","MetalSd","None",3,"CBlock",3,3,1,3,587,1,0,486,3,1,1630,0,0,0,2,0,3,1,3,6,4,1,3,"Detchd",1,2,649,1,0,64,0,0,130000,-93.671221,42.023229,"Mid-Range",11.7752897294377,1953
"RL",84,17808,1,"Reg","Lvl","Inside",1,"Feedr","1Fam","1Story",4,5,"Gable","Wd Sdng","None",3,"CBlock",3,3,1,1,0,1,0,484,3,0,1242,0,0,0,1,0,2,1,3,4,4,0,0,"Attchd",1,1,336,0,0,0,0,0,109900,-93.671511,42.023021,"Mid-Range",11.6073261403917,1950
"RL",102,12671,1,"IR1","Lvl","Corner",1,"Norm","1Fam","1Story",6,7,"Hip","MetalSd","Stone",3,"CBlock",4,2,1,2,353,1,0,935,5,1,2422,0,0,0,3,0,4,1,4,6,5,2,4,"Attchd",3,2,527,2,0,63,0,144,255000,-93.66504,42.028424,"Premium",12.4490188241406,1994
"RL",84,12615,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1Story",6,7,"Gable","Other","None",3,"CBlock",3,4,3,5,477,1,0,725,3,1,2158,0,0,1,2,0,4,1,4,7,7,1,4,"Attchd",1,2,576,2,0,29,39,0,243000,-93.663415,42.028236,"Mid-Range",12.4008167223227,2001
"RL",70,10512,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",6,6,"Gable","Wd Sdng","None",3,"CBlock",3,3,1,4,491,1,0,497,5,1,988,638,0,0,1,1,3,1,4,6,7,0,0,"Attchd",1,1,332,2,366,0,0,0,154000,-93.66712,42.024949,"Mid-Range",11.9447078813958,1954
"RL",60,5400,1,"Reg","HLS","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","MetalSd","None",3,"CBlock",3,3,1,3,453,1,0,411,3,1,864,0,0,0,1,0,3,1,3,6,7,0,0,"Attchd",1,1,399,2,0,0,0,0,118000,-93.66061,42.025818,"Mid-Range",11.6784399034478,1958
"RL",38,11515,1,"IR1","Lvl","CulDSac",1,"Norm","1Fam","1Story",4,5,"Gable","HdBoard","None",3,"Slab",0,0,0,0,0,0,0,0,3,0,943,0,0,0,1,0,3,1,4,5,5,0,0,"Detchd",1,1,308,0,0,0,60,0,80000,-93.663517,42.025001,"Mid-Range",11.289781913656,1994
"RL",58,9098,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",4,7,"Gable","Wd Sdng","None",3,"BrkTil",3,3,2,5,348,1,0,180,5,1,605,0,0,1,1,0,2,1,3,5,7,0,0,"None",0,0,0,0,0,0,144,0,86000,-93.66468,42.020186,"Mid-Range",11.3621025752356,2002
"RL",39,3869,1,"Reg","Lvl","Inside",0,"Norm","TwnhsE","1Story",5,6,"Gable","Wd Sdng","BrkFace",4,"CBlock",3,3,1,2,283,6,755,0,4,1,1038,0,0,0,2,0,2,1,3,5,7,0,0,"Attchd",2,1,264,2,0,105,0,0,130000,-93.6643138,42.0246868,"Mid-Range",11.7752897294377,1984
"RL",58,9280,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Gable","Wd Sdng","None",3,"CBlock",2,3,1,5,557,1,0,785,5,1,1342,0,0,1,1,0,4,1,3,7,7,0,0,"Detchd",1,1,256,2,0,0,0,0,125000,-93.658545,42.023874,"Mid-Range",11.7360690162844,1951
"RL",60,11100,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",5,6,"Gable","Wd Sdng","None",3,"PConc",3,3,2,2,1080,1,0,0,3,0,1080,400,0,1,1,0,4,1,3,7,7,1,4,"Attchd",1,1,253,2,0,0,68,0,136500,-93.66057,42.023945,"Mid-Range",11.8240798936072,1994
"RL",50,7550,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",4,5,"Gambrel","MetalSd","None",2,"BrkTil",3,2,1,1,0,1,0,951,2,0,986,376,0,0,2,0,4,1,3,7,7,0,0,"Detchd",1,1,280,1,0,0,0,0,96000,-93.659659,42.023451,"Mid-Range",11.47210347045,1950
"RL",60,9060,1,"Reg","Lvl","Inside",1,"Artery","1Fam","1Story",5,6,"Hip","Wd Sdng","BrkFace",3,"PConc",0,0,0,0,0,0,0,0,5,1,1340,0,0,0,1,0,3,1,3,7,7,1,4,"Attchd",2,1,252,2,116,0,0,0,120000,-93.658537,42.022824,"Mid-Range",11.6952470217642,2006
"RL",104,23920,1,"Reg","Lvl","Inside",1,"Feedr","1Fam","1.5Fin",6,5,"Gable","Wd Sdng","None",3,"CBlock",3,3,1,1,0,1,0,1105,5,1,1105,717,0,0,2,0,4,1,4,7,5,1,1,"Attchd",1,2,515,1,0,195,1012,0,228500,-93.693153,42.034453,"Premium",12.3392914893164,1984
"RL",114,10357,1,"IR1","Lvl","Corner",1,"Feedr","1Fam","1Story",7,5,"Hip","HdBoard","None",4,"PConc",4,3,2,6,738,1,0,172,4,1,1442,0,0,1,2,0,3,1,4,6,7,1,3,"Attchd",3,2,719,2,0,244,0,0,179900,-93.684102,42.033662,"Premium",12.1001564199386,1991
"RL",116,13474,1,"Reg","Lvl","Inside",1,"Feedr","1Fam","2Story",7,5,"Gable","HdBoard","BrkFace",4,"CBlock",4,3,1,5,700,1,0,0,4,1,1122,1121,0,1,2,1,4,1,4,8,7,1,3,"Attchd",2,3,746,2,127,44,224,0,225000,-93.684102,42.033576,"Premium",12.3238556811866,1991
"RL",86,10380,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","Plywood","BrkFace",4,"CBlock",3,3,4,2,28,5,1474,0,5,1,1553,1177,0,1,2,1,4,1,4,8,7,1,3,"Attchd",3,2,576,2,201,96,0,0,301000,-93.68347,42.031546,"Premium",12.614865543731,1987
"RL",103,13125,1,"IR1","Lvl","Corner",1,"Norm","1Fam","2Story",7,5,"Gable","HdBoard","None",4,"PConc",5,3,2,4,48,6,634,422,5,1,912,1215,0,1,2,1,4,1,4,8,7,1,3,"Attchd",2,3,833,2,72,192,224,0,238000,-93.683309,42.032467,"Premium",12.3800259526536,1991
"RL",82,11287,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,6,"Gable","Plywood","BrkFace",4,"CBlock",4,3,3,6,421,1,0,386,4,1,1175,807,0,0,2,1,3,1,4,7,7,1,3,"Attchd",3,2,575,2,0,84,0,0,228500,-93.683226,42.031566,"Premium",12.3392914893164,1989
"RL",75,9317,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,4,1,6,497,1,0,282,5,1,1029,929,0,1,2,1,3,1,4,7,7,1,3,"Attchd",2,2,499,2,202,93,0,0,220000,-93.681061,42.030801,"Premium",12.3013828253345,2001
"RL",74,8556,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,3,1,0,1,0,1240,5,1,1240,0,0,0,2,0,2,1,4,5,7,0,0,"Attchd",2,3,826,2,140,93,0,0,194000,-93.69003,42.024633,"Premium",12.1756134380455,2006
"RL",75,11750,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,2,6,20,1,0,1526,5,1,1546,0,0,0,2,0,3,1,4,7,7,0,0,"Attchd",2,3,796,2,144,42,0,0,217000,-93.688941,42.025726,"Premium",12.2876526325226,2006
"RL",73,8760,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",8,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,6,36,1,0,1453,5,1,1500,0,0,0,2,0,3,1,4,7,7,1,4,"Attchd",2,2,674,2,144,38,0,0,212999,-93.688923,42.025156,"Premium",12.2690427498449,2006
"RL",64,7242,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,1,0,1,0,1270,5,1,1270,0,0,0,2,0,2,1,4,6,7,0,0,"Attchd",2,2,524,2,0,96,0,0,175900,-93.689884,42.024635,"Premium",12.0776709307256,2006
"RL",78,9316,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,4,1,0,1,0,879,5,1,879,916,0,0,2,1,3,1,4,7,7,0,0,"Attchd",2,2,578,2,164,111,0,0,191000,-93.688917,42.024485,"Premium",12.1600287070288,2006
"RL",78,9317,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",6,5,"Gable","VinylSd","None",4,"PConc",4,3,1,6,24,1,0,1290,4,1,1314,0,0,0,2,0,3,1,4,6,7,1,4,"Attchd",2,2,440,2,0,22,0,0,176432,-93.688931,42.023226,"Premium",12.0806908119985,2006
"RL",65,14364,1,"IR1","Low","Inside",0,"Norm","1Fam","2Story",7,5,"Gable","Plywood","BrkFace",4,"CBlock",4,3,4,6,1065,1,0,92,5,1,1180,882,0,1,2,1,3,1,3,7,7,1,4,"Attchd",3,2,454,2,60,55,0,154,277000,-93.685142,42.029694,"Premium",12.5317727851695,1989
"RL",65,8883,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","HdBoard","BrkFace",4,"PConc",4,3,1,6,608,2,321,0,5,1,946,927,0,1,2,1,3,1,4,7,7,1,3,"Attchd",2,2,619,2,108,48,0,144,207000,-93.684944,42.029803,"Premium",12.2404740722475,1988
"RL",77.5,159000,1,"IR2","Low","CulDSac",0,"Norm","1Fam","1.5Fin",6,7,"Gable","Wd Sdng","BrkCmn",4,"CBlock",4,3,4,3,697,1,0,747,4,1,1444,700,0,0,2,0,4,1,4,7,7,2,3,"Attchd",3,2,389,2,0,98,0,0,277000,-93.682439,42.027956,"Premium",12.5317727851695,2006
"RL",97,53107,1,"IR2","Low","Corner",0,"Feedr","1Fam","2Story",6,5,"Gable","HdBoard","None",4,"PConc",4,3,3,6,985,1,0,595,5,1,1079,874,0,1,2,1,3,1,4,9,7,2,2,"Attchd",3,2,501,2,216,231,0,0,240000,-93.679216,42.027969,"Premium",12.3883942023241,1992
"RL",80,12205,1,"IR1","Low","Inside",1,"Norm","1Fam","2Story",6,8,"Gable","HdBoard","BrkFace",3,"CBlock",3,2,4,2,568,1,0,264,4,1,976,1111,0,0,2,1,5,1,4,9,7,0,0,"Attchd",3,2,444,2,133,168,0,0,187500,-93.6825099,42.024734,"Premium",12.1415341243926,2007
"RL",155,20064,1,"IR1","Low","Inside",0,"Norm","1Fam","1Story",8,6,"Shed","Wd Sdng","None",4,"CBlock",4,4,4,2,51,6,915,0,5,1,1743,0,0,2,0,1,0,1,4,5,7,2,2,"Attchd",3,2,529,2,646,0,0,0,279000,-93.683612,42.024305,"Premium",12.5389670608035,1976
"RL",44.5,14217,1,"IR2","Lvl","CulDSac",1,"Norm","1Fam","1Story",5,5,"Gable","VinylSd","None",3,"PConc",4,3,1,5,550,1,0,472,4,1,1022,0,0,0,1,0,3,1,3,6,7,0,0,"Detchd",1,2,747,2,0,0,0,0,139500,-93.691971,42.022228,"Premium",11.8458198802436,1994
"RL",65,8775,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","VinylSd","None",3,"PConc",4,3,1,6,495,1,0,495,4,1,990,0,0,0,1,0,3,1,3,5,7,0,0,"Attchd",1,1,299,2,0,64,0,0,126000,-93.692069,42.021324,"Premium",11.7440371859336,1994
"RL",105,11249,1,"IR2","Lvl","Inside",1,"Norm","1Fam","1Story",6,5,"Gable","VinylSd","None",4,"PConc",4,4,1,5,334,4,544,322,5,1,1200,0,0,1,2,0,3,1,4,6,7,0,0,"Attchd",2,2,521,2,0,26,0,0,177500,-93.688862,42.02121,"Premium",12.0867258878976,1995
"RL",57,10021,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",6,6,"Gable","VinylSd","None",3,"PConc",4,3,1,6,539,1,0,96,5,1,646,662,0,1,2,1,3,1,4,6,7,0,0,"Attchd",2,2,497,2,142,54,0,0,175000,-93.690402,42.020966,"Premium",12.0725412529057,2006
"RL",44.5,9531,1,"IR1","Lvl","CulDSac",1,"Norm","1Fam","2Story",6,5,"Gable","VinylSd","None",3,"PConc",4,3,2,6,706,1,0,88,5,1,882,914,0,1,2,1,3,1,3,7,7,0,0,"Attchd",2,2,546,2,0,36,0,0,211000,-93.690545,42.020912,"Premium",12.2596134124582,1998
"RL",60,8428,1,"IR2","Lvl","Inside",1,"Norm","1Fam","1Story",5,7,"Gable","VinylSd","None",3,"PConc",4,4,1,6,420,1,0,570,5,1,990,0,0,1,1,0,3,1,3,5,7,0,0,"Detchd",1,1,384,2,256,0,0,0,146000,-93.692286,42.019032,"Premium",11.8913619006905,1994
"RL",70,16561,1,"IR2","Low","Inside",0,"Norm","1Fam","1Story",5,5,"Gable","VinylSd","None",3,"PConc",4,3,1,5,549,1,0,548,5,1,1097,0,0,1,1,1,3,1,3,6,7,0,0,"Attchd",1,1,242,2,306,0,0,0,147900,-93.692696,42.019083,"Premium",11.9042916486989,1996
"RL",60,8070,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",4,5,"Gable","VinylSd","None",3,"PConc",4,3,1,6,588,1,0,402,5,1,990,0,0,1,1,0,3,1,3,5,7,0,0,"None",0,0,0,2,0,0,0,0,123600,-93.692415,42.019028,"Premium",11.7248058240057,1995
"RL",69,9337,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",6,5,"Gable","VinylSd","None",3,"PConc",4,3,1,6,648,1,0,176,5,1,905,881,0,1,2,1,3,1,4,7,7,0,0,"Attchd",2,2,684,2,0,162,0,0,204750,-93.690633,42.018378,"Premium",12.2295450017153,1997
"RL",47,10820,1,"IR2","Lvl","CulDSac",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,4,6,342,1,0,646,5,1,988,885,0,0,2,1,3,1,4,7,7,1,3,"Attchd",2,2,597,2,202,123,0,0,235500,-93.688952,42.017907,"Premium",12.3694661924386,1999
"RL",43,12352,1,"IR2","Lvl","CulDSac",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,6,638,1,0,215,5,1,853,900,0,1,2,1,3,1,3,7,7,1,2,"Attchd",2,2,534,2,0,74,0,0,217000,-93.68892,42.017826,"Premium",12.2876526325226,1999
"RL",68,9543,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,1,0,1,0,845,5,1,845,845,0,0,2,1,3,1,4,7,7,0,0,"Attchd",2,2,517,2,0,103,0,0,190550,-93.689344,42.016896,"Premium",12.157669906302,2001
"RL",70,8826,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,6,841,1,0,144,5,1,985,857,0,1,2,1,3,1,4,7,7,1,3,"Attchd",3,2,486,2,193,96,0,0,217500,-93.689518,42.016829,"Premium",12.2899541295109,2000
"RL",72,10665,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,3,6,1013,1,0,440,5,1,1479,0,0,1,2,0,3,1,4,7,7,0,0,"Attchd",2,2,558,2,144,29,0,0,226000,-93.691469,42.016297,"Premium",12.3282902782544,2003
"RL",72,11317,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,1,0,1,0,840,5,1,840,828,0,0,2,1,3,1,4,8,7,0,0,"Attchd",2,2,500,2,144,68,0,0,180000,-93.692052,42.016214,"Premium",12.1007121298723,2003
"RL",59,8660,1,"IR1","Lvl","Inside",1,"Norm","1Fam","SLvl",5,5,"Gable","VinylSd","BrkFace",3,"CBlock",4,3,3,6,502,1,0,513,3,1,1025,0,0,0,2,0,3,1,3,6,7,1,2,"Detchd",1,2,370,2,127,0,0,0,153500,-93.686678,42.021386,"Premium",11.9414558460094,1976
"RL",72,9720,1,"Reg","Lvl","Inside",1,"Norm","1Fam","SLvl",5,7,"Gable","Plywood","BrkFace",3,"CBlock",3,5,3,5,755,1,0,240,3,1,1009,0,0,0,2,0,3,1,3,6,7,1,2,"Detchd",1,2,576,2,0,0,0,0,160000,-93.6874333,42.0218643,"Premium",11.982929094216,1977
"RL",45,8982,1,"IR1","Lvl","CulDSac",1,"Norm","1Fam","1Story",5,5,"Gable","Other","None",3,"CBlock",4,3,3,5,539,1,0,501,3,1,1040,0,0,0,1,1,3,1,3,5,7,0,0,"Detchd",1,2,748,2,0,0,0,0,134900,-93.687734,42.022239,"Premium",11.8122890421958,1977
"RL",39,16300,1,"IR1","Lvl","CulDSac",1,"Norm","1Fam","1Story",5,4,"Gable","HdBoard","None",3,"CBlock",4,3,3,3,60,4,417,399,3,1,907,0,0,1,1,0,3,1,3,5,7,0,0,"Attchd",2,1,308,2,0,0,0,0,130000,-93.684837,42.01972,"Premium",11.7752897294377,1977
"RL",75,9675,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1Story",5,6,"Hip","HdBoard","None",3,"CBlock",3,3,1,4,330,3,432,102,3,1,879,0,0,0,1,0,3,1,3,5,7,0,0,"Attchd",1,2,440,2,0,80,0,0,120000,-93.684993,42.021163,"Premium",11.6952470217642,1975
"RL",70,7700,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1Story",5,5,"Gable","VinylSd","None",3,"CBlock",3,3,1,2,138,3,468,276,3,1,882,0,0,1,1,0,3,1,3,5,7,0,0,"Detchd",1,2,461,2,96,0,0,0,112500,-93.683235,42.021056,"Premium",11.6307085006266,1972
"RL",120,10356,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1Story",5,6,"Gable","HdBoard","None",3,"CBlock",3,3,3,4,716,1,0,253,3,1,969,0,0,0,1,1,3,1,3,5,7,0,0,"Attchd",1,2,440,2,0,0,0,0,122000,-93.684354,42.021025,"Premium",11.7117763237154,1975
"RL",60,7200,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","VinylSd","None",3,"CBlock",3,3,1,5,671,1,0,193,4,1,864,0,0,1,1,0,3,1,5,5,7,0,0,"Detchd",3,2,576,2,155,0,0,0,127000,-93.683158,42.020861,"Premium",11.7519423654407,2000
"RL",60,7200,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",4,8,"Gable","Plywood","None",3,"CBlock",3,3,1,3,385,1,0,0,4,1,875,0,0,0,1,0,3,1,4,5,7,0,0,"Detchd",1,2,728,2,352,0,0,0,117000,-93.683169,42.021737,"Premium",11.6699292137799,2006
"RL",80,10386,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",8,5,"Gable","Other","Stone",4,"PConc",4,3,1,6,1464,1,0,536,5,1,2000,0,0,1,2,0,3,1,4,8,7,0,0,"Attchd",3,3,888,2,168,0,0,0,305900,-93.687856,42.018518,"Premium",12.631013530139,2005
"RL",70,9375,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,1,0,1,0,1284,5,1,1284,885,0,0,2,1,3,1,4,7,7,1,4,"Attchd",2,2,647,2,192,87,0,0,228500,-93.686575,42.018424,"Premium",12.3392914893164,2002
"RL",70,11354,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",3,3,4,6,1412,1,0,261,5,1,1673,0,0,1,2,0,3,1,4,7,7,1,3,"Attchd",2,2,583,2,306,113,0,116,270000,-93.682805,42.018849,"Premium",12.5061772379805,2000
"RL",70,8749,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,1,0,1,0,1459,5,1,1459,0,0,0,2,0,3,1,4,6,7,1,4,"Attchd",2,2,527,2,192,39,0,0,192000,-93.686795,42.016973,"Premium",12.1652506510099,2002
"RL",70,8749,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,6,654,1,0,325,5,1,992,940,0,1,2,1,3,1,4,7,7,1,4,"Attchd",2,2,610,2,0,120,0,0,213000,-93.687786,42.016961,"Premium",12.2690474446916,2003
"RL",65,8158,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,1,0,1,0,860,5,1,860,869,0,0,2,1,3,1,4,7,7,0,0,"Attchd",3,2,542,2,386,63,0,0,200000,-93.68675,42.016212,"Premium",12.2060726455302,2002
"RL",66,16226,1,"IR3","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","VinylSd","None",4,"PConc",4,3,1,6,281,1,0,747,5,1,1210,1242,0,0,2,1,4,1,4,9,7,1,3,"BuiltIn",3,2,683,2,208,50,0,0,267000,-93.683813,42.0172,"Premium",12.4950039373824,1999
"RL",73,11927,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",8,5,"Hip","HdBoard","BrkFace",4,"PConc",4,3,4,4,408,6,465,683,5,1,1592,0,0,0,2,0,3,1,4,7,7,1,3,"Attchd",3,2,484,2,120,35,0,0,228000,-93.679583,42.018564,"Premium",12.3371009079366,1995
"RL",70,12728,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,2,6,1198,1,0,333,5,1,1531,908,0,1,2,1,4,1,4,7,7,1,3,"Attchd",3,2,560,2,184,121,0,0,275000,-93.681196,42.018864,"Premium",12.5245263766487,2001
"RL",89.5,15295,1,"IR3","Lvl","Corner",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,2,6,762,1,0,98,5,1,1212,780,0,1,2,1,3,1,4,7,5,2,3,"Attchd",2,2,608,2,225,32,0,0,211000,-93.6800822,42.0185298,"Premium",12.2596134124582,2002
"RL",90,11248,1,"IR1","Lvl","Corner",1,"Norm","1Fam","1Story",9,5,"Hip","VinylSd","Stone",4,"PConc",4,3,3,6,1059,1,0,567,5,1,1668,0,0,1,2,0,3,1,4,7,7,1,3,"Attchd",3,3,702,2,257,45,0,0,285000,-93.679805,42.018017,"Premium",12.5602444592508,2002
"RL",80,10000,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,6,1079,1,0,141,5,1,1220,870,0,1,2,1,3,1,4,8,7,1,3,"Attchd",2,2,556,2,0,65,0,0,240000,-93.681274,42.017856,"Premium",12.3883942023241,1996
"RM",36,4435,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","1Story",6,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,3,6,659,1,0,189,5,1,848,0,0,1,1,0,1,1,4,3,7,0,0,"Attchd",3,2,420,2,140,0,0,0,131500,-93.681085,42.016277,"Premium",11.7867621306,2003
"RL",73,17227,1,"IR2","Lvl","CulDSac",0,"Norm","1Fam","1Story",8,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,4,6,915,1,0,426,5,1,1341,0,0,1,1,1,1,1,4,5,7,1,3,"Attchd",2,2,482,2,240,84,0,0,246900,-93.679505,42.017753,"Premium",12.4167386753333,2000
"RL",65,8200,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,1,0,1,0,847,5,1,847,1081,0,0,2,1,4,1,4,8,7,1,4,"BuiltIn",3,2,434,2,100,48,0,0,219500,-93.687684,42.015974,"Premium",12.2991075114974,2004
"RL",65,8450,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,2,6,699,1,0,638,5,1,1337,0,0,1,2,0,3,1,4,6,7,0,0,"Attchd",2,2,531,2,0,39,0,0,185000,-93.686903,42.014038,"Premium",12.1281111040605,2003
"RL",79,9245,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,3,1,0,1,0,939,5,1,939,858,0,0,2,1,3,1,4,8,7,0,0,"Attchd",2,2,639,2,144,53,0,0,213500,-93.684137,42.014823,"Premium",12.2713921116508,2006
"RL",63,8500,1,"Reg","Lvl","FR2",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,3,1,0,1,0,1422,5,1,1422,0,0,0,2,0,3,1,4,7,7,0,0,"Attchd",2,2,626,2,192,60,0,0,179600,-93.684714,42.013576,"Premium",12.0984874348502,2004
"RL",65,8769,1,"Reg","Lvl","FR2",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,3,6,709,1,0,460,5,1,1190,0,0,1,2,0,2,1,4,5,7,0,0,"Attchd",2,2,578,2,100,41,0,0,173500,-93.684625,42.013544,"Premium",12.0639328783691,2005
"RL",64,8333,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,1,0,1,0,738,4,1,738,753,0,0,2,1,3,1,4,7,7,1,4,"Attchd",2,2,484,2,100,30,0,0,168675,-93.684271,42.013467,"Premium",12.0357290654956,2006
"RL",64,9045,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",5,5,"Gable","VinylSd","None",4,"PConc",4,3,2,1,0,1,0,768,5,1,768,768,0,0,2,1,3,1,4,6,7,0,0,"Attchd",3,2,400,2,0,40,0,0,167000,-93.683732,42.01469,"Premium",12.0257490913989,2005
"RL",70,9170,1,"Reg","Lvl","Corner",1,"Feedr","1Fam","1Story",5,7,"Hip","MetalSd","None",3,"CBlock",3,3,1,5,698,6,96,420,5,1,1214,0,0,1,1,0,2,1,3,6,7,0,0,"Detchd",1,2,461,2,0,0,184,0,140000,-93.6783521,42.0210331,"Mid-Range",11.8493977015914,1965
"RL",67,8308,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",4,6,"Gable","VinylSd","Stone",3,"CBlock",3,3,1,4,132,2,841,115,3,1,1088,0,0,0,1,0,2,1,3,4,7,0,0,"Detchd",1,2,520,1,0,0,0,0,110000,-93.676222,42.021221,"Mid-Range",11.6082356447746,1963
